customer_id,First_Name,Last_Name,gender,DOB,AGE,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,tenure,Owns_Car,Address,Postcode,State,Country,property_valuation
204,Thorny,Hackworth,Male,10/1/1976,46,56,Financial Services,Mass Customer,N,5,No,4 Londonderry Lane,3084,Victoria,Australia,10
205,Rolfe,Kellard,Male,12/1/1958,64,18,Financial Services,Mass Customer,N,6,Yes,39716 Vera Junction,3170,Victoria,Australia,9
206,Mari,Chevolleau,Female,7/19/1954,68,98,n/a,Mass Customer,N,14,Yes,183 Ronald Regan Street,2066,New South Wales,Australia,9
207,Adena,Whyman,Female,8/10/1994,28,9,n/a,Mass Customer,N,7,No,2 Thierer Road,4113,Queensland,Australia,8
208,Rutter,Excell,Male,10/31/1994,28,57,Property,High Net Worth,N,5,No,056 Stone Corner Alley,4078,Queensland,Australia,7
209,Udall,Bellard,Male,8/28/1957,65,9,n/a,Affluent Customer,N,6,Yes,528 Mandrake Crossing,2222,New South Wales,Australia,11
210,Albrecht,Thomasson,Male,11/18/1963,59,50,Property,Mass Customer,N,18,No,19969 5th Parkway,3152,Victoria,Australia,9
211,Beitris,,Female,3/4/1974,48,6,Manufacturing,Mass Customer,N,5,Yes,78 Rockefeller Park,2159,New South Wales,Australia,10
212,Nanice,Ellse,Female,11/19/2001,21,21,IT,Affluent Customer,N,1,No,417 Transport Trail,4503,Queensland,Australia,4
213,Lockwood,Exroll,Male,5/14/1996,26,13,Financial Services,High Net Worth,N,6,Yes,6327 Lunder Crossing,4655,Queensland,Australia,4
214,Jeramie,Cellier,Male,11/29/1957,65,82,Health,Mass Customer,N,6,No,811 Tony Road,4220,Queensland,Australia,9
215,Debera,Foxworthy,Female,6/24/1974,48,37,Retail,High Net Worth,N,18,Yes,0 Northport Court,4012,Queensland,Australia,3
216,Cinderella,Parcall,Female,1/12/1995,27,12,Financial Services,High Net Worth,N,7,Yes,231 Havey Court,2153,New South Wales,Australia,10
217,Jeralee,Quartly,Female,12/9/1979,43,63,Manufacturing,High Net Worth,N,16,No,603 Kenwood Avenue,2070,New South Wales,Australia,11
218,Stefa,Dunnan,Female,8/6/1993,29,37,Property,High Net Worth,N,8,Yes,09040 Myrtle Parkway,2015,New South Wales,Australia,8
219,Markus,Mughal,Male,11/25/1964,58,9,Health,Mass Customer,N,7,No,05241 Shelley Park,2776,New South Wales,Australia,8
220,Jeniffer,Apark,Female,5/10/1954,68,79,Manufacturing,High Net Worth,N,9,No,7 Pankratz Point,3011,Victoria,Australia,8
221,Mara,Bloore,Female,3/10/1980,42,14,Manufacturing,Mass Customer,N,14,No,51 Crescent Oaks Parkway,2761,New South Wales,Australia,8
222,Nev,Larive,Male,9/3/1978,44,89,Health,Mass Customer,N,16,No,49 Emmet Junction,2015,New South Wales,Australia,11
223,Ossie,Meaton,Male,11/26/1983,39,13,n/a,Affluent Customer,N,14,Yes,78 Surrey Place,2502,New South Wales,Australia,7
224,Morgun,Girvan,Male,12/3/1967,55,2,Financial Services,Affluent Customer,N,17,No,6236 Summerview Terrace,2110,New South Wales,Australia,12
225,Brittaney,Pring,Female,3/11/1977,45,84,Health,Affluent Customer,N,13,No,682 Sheridan Avenue,2566,New South Wales,Australia,9
226,Bondie,Letty,Male,11/11/1977,45,96,Manufacturing,Mass Customer,N,20,No,04139 Delladonna Place,2519,New South Wales,Australia,7
227,Wendall,McKeand,Male,8/14/1973,49,99,Entertainment,Mass Customer,N,18,No,2 Scott Circle,2506,New South Wales,Australia,9
228,Lucia,Pickervance,Female,5/25/1986,36,59,Manufacturing,High Net Worth,N,12,No,92253 Kensington Drive,2209,New South Wales,Australia,7
229,Vaughn,Lambis,Male,3/6/1966,56,30,Property,High Net Worth,N,19,No,93 Westend Terrace,2116,New South Wales,Australia,10
230,Maegan,Scyone,Female,6/24/1954,68,74,Property,High Net Worth,N,11,No,4 5th Point,2075,New South Wales,Australia,11
231,Basile,Winsor,Male,8/5/1995,27,48,Financial Services,Mass Customer,N,3,Yes,11667 Blackbird Street,2226,New South Wales,Australia,10
232,Zaria,Koeppke,Female,11/11/1987,35,94,Retail,Mass Customer,N,12,No,0 Sommers Circle,2145,New South Wales,Australia,9
233,Art,Barwell,Male,8/8/1986,36,34,Property,Mass Customer,N,13,No,2 Northridge Street,2508,New South Wales,Australia,10
234,Mead,Alpes,Female,8/12/1969,53,71,Retail,High Net Worth,N,12,No,816 Spohn Center,2036,New South Wales,Australia,10
235,Leona,Phateplace,Female,12/26/1976,46,30,Health,Mass Customer,N,15,No,98 Service Court,2018,New South Wales,Australia,8
236,Tybalt,Gillingwater,Male,10/30/1954,68,79,Health,Affluent Customer,N,14,No,6 Morning Park,3666,Victoria,Australia,2
237,Reginald,Dartan,Male,3/7/1974,48,18,Property,High Net Worth,N,11,Yes,4263 Hanson Place,2021,New South Wales,Australia,11
238,Max,Bilborough,Male,2/4/1984,38,54,n/a,Mass Customer,N,14,Yes,6159 Katie Street,2750,New South Wales,Australia,8
239,Wells,Pressman,Male,12/13/1992,30,62,Health,Affluent Customer,N,3,No,95 Eliot Street,4514,Queensland,Australia,3
240,Gavin,Fawks,Male,7/28/1989,33,49,IT,High Net Worth,N,15,Yes,0 Westend Park,2525,New South Wales,Australia,9
241,Quillan,Duigan,Male,5/9/1987,35,94,Entertainment,Mass Customer,N,20,No,39988 Porter Pass,4152,Queensland,Australia,7
242,Taite,Droghan,Male,3/20/1992,30,17,Property,Affluent Customer,N,8,No,0796 Melody Park,2200,New South Wales,Australia,9
243,Barbara,Croxley,Female,9/2/1976,46,94,Manufacturing,High Net Worth,N,14,Yes,2914 Vahlen Lane,2250,New South Wales,Australia,8
244,Germayne,Sperry,Male,11/25/1974,48,57,Retail,Affluent Customer,N,8,No,65 Kinsman Trail,3023,Victoria,Australia,6
245,Noell,Grahlmans,Female,9/26/2001,21,6,Financial Services,Affluent Customer,N,1,No,07227 Hoard Terrace,3500,Victoria,Australia,1
246,Binny,Whight,Female,2/28/1991,31,63,Manufacturing,High Net Worth,N,9,No,25503 Evergreen Drive,4300,Queensland,Australia,5
247,Kristal,Joysey,Female,5/6/1983,39,62,Financial Services,High Net Worth,N,13,Yes,2 2nd Plaza,2283,New South Wales,Australia,4
248,Inger,Eskell,Female,4/15/1978,44,76,Health,Affluent Customer,N,12,Yes,122 Melrose Drive,2102,New South Wales,Australia,10
249,D'arcy,Slay,Male,9/13/1992,30,65,IT,High Net Worth,N,9,No,37024 Anniversary Place,2204,New South Wales,Australia,11
250,Kristofer,,Male,4/15/1988,34,53,Health,Mass Customer,N,13,Yes,91141 Huxley Parkway,2040,New South Wales,Australia,10
251,Mala,,Female,12/24/1977,45,88,Financial Services,Affluent Customer,N,10,Yes,04 Fallview Trail,2749,New South Wales,Australia,8
252,Anthea,Ruskin,Female,1/24/1983,39,39,Property,Mass Customer,N,13,Yes,8029 Gulseth Center,2304,New South Wales,Australia,7
253,Amalee,Choak,Female,5/11/1997,25,82,Health,Mass Customer,N,1,Yes,77248 Columbus Drive,2340,New South Wales,Australia,7
254,Barbie,Rubi,Female,9/22/1961,61,98,Retail,Mass Customer,N,14,No,0850 Schmedeman Drive,3580,Victoria,Australia,1
255,Keeley,Kruger,Female,1/15/1954,68,2,IT,Mass Customer,N,5,No,131 Northfield Parkway,3355,Victoria,Australia,2
256,Linell,Beadle,Female,5/7/1975,47,16,Health,High Net Worth,N,21,Yes,5130 Manley Court,2287,New South Wales,Australia,7
257,Marissa,,Female,2/8/1966,56,70,Manufacturing,Affluent Customer,N,19,Yes,879 Coolidge Point,2324,New South Wales,Australia,5
258,Othella,Keher,Female,5/3/1992,30,24,Manufacturing,High Net Worth,N,9,No,6759 Nevada Point,2323,New South Wales,Australia,6
259,Venita,Dymick,Female,7/22/1983,39,70,Health,High Net Worth,N,3,Yes,8208 Parkside Point,2320,New South Wales,Australia,6
260,Farand,Marriner,Female,8/30/1979,43,47,Health,High Net Worth,N,22,Yes,15 Straubel Way,4680,Queensland,Australia,2
261,Marve,Pryn,Male,10/15/1977,45,74,n/a,Mass Customer,N,8,No,7 Eastlawn Street,2346,New South Wales,Australia,1
262,Cordie,Petrelli,Male,12/23/1977,45,97,Health,High Net Worth,N,10,Yes,42067 Duke Terrace,2031,New South Wales,Australia,10
263,Tonia,Leigh,Female,11/19/1985,37,89,Health,High Net Worth,N,7,No,50 Everett Way,2064,New South Wales,Australia,9
264,Jedd,Spiby,Male,12/7/1977,45,31,Health,Mass Customer,N,11,No,454 Green Ridge Avenue,2176,New South Wales,Australia,10
265,Pennie,Stoile,Male,10/5/1965,57,74,Retail,High Net Worth,N,18,Yes,19220 Evergreen Crossing,3195,Victoria,Australia,9
266,Lelia,Garatty,Female,7/19/1989,33,69,Retail,Affluent Customer,N,18,No,109 Tomscot Avenue,2010,New South Wales,Australia,10
268,Kacie,Kidston,Female,10/18/1978,44,60,Manufacturing,Mass Customer,N,10,No,92 Lyons Place,2752,New South Wales,Australia,9
269,Zacherie,Grindley,Male,9/19/1954,68,55,Property,Mass Customer,N,9,Yes,47 Jana Junction,3802,Victoria,Australia,7
270,Auberta,Roundtree,Female,12/10/1970,52,38,n/a,Mass Customer,N,17,Yes,90173 Oneill Place,3071,Victoria,Australia,10
271,Doll,Burtwell,Female,2/13/1991,31,51,Financial Services,Mass Customer,N,4,No,6262 Elgar Avenue,4735,Queensland,Australia,2
272,Arlie,Crean,Female,6/6/1987,35,22,Retail,Mass Customer,N,1,Yes,5668 Corscot Circle,2065,New South Wales,Australia,12
273,Nevile,Abraham,Male,4/22/1963,59,54,n/a,Mass Customer,N,19,No,8 Texas Plaza,3081,Victoria,Australia,9
274,Tessi,Hesse,Female,9/15/1976,46,66,Health,Mass Customer,N,14,Yes,32062 Oak Terrace,3205,Victoria,Australia,8
275,Dud,,Male,7/27/1955,67,7,Health,High Net Worth,N,13,No,07158 Roth Pass,2165,New South Wales,Australia,4
276,Goldi,Dwine,Female,3/25/1990,32,47,Financial Services,Mass Customer,N,22,No,370 Portage Parkway,3125,Victoria,Australia,8
277,Jehanna,Alvarado,Female,2/19/1956,66,69,n/a,High Net Worth,N,15,No,19795 Bultman Circle,4214,Queensland,Australia,8
278,Sydney,Georger,Male,7/30/1997,25,22,n/a,Affluent Customer,N,4,Yes,3 Corscot Crossing,2030,New South Wales,Australia,12
279,Tamera,Hinckes,Female,9/9/1981,41,0,Manufacturing,Mass Customer,N,11,No,34 Kim Center,2036,New South Wales,Australia,11
280,Welch,MacAllaster,Male,3/22/1995,27,15,n/a,Affluent Customer,N,5,Yes,8 Starling Pass,2767,New South Wales,Australia,8
281,Jeanette,Sizzey,Female,12/27/1972,50,51,Financial Services,High Net Worth,N,8,Yes,36 Vidon Parkway,2798,New South Wales,Australia,6
282,Lauren,Curcher,Male,10/27/1989,33,82,Argiculture,High Net Worth,N,11,Yes,8 Riverside Place,4211,Queensland,Australia,5
283,Sari,Noye,Female,2/4/1991,31,34,Retail,Mass Customer,N,2,No,28604 Bellgrove Circle,4508,Queensland,Australia,6
284,Seth,Moorman,Male,4/11/1986,36,38,Financial Services,High Net Worth,N,9,Yes,2 Cottonwood Road,2032,New South Wales,Australia,11
285,Julee,Janovsky,Female,11/19/1977,45,3,Manufacturing,Mass Customer,N,12,No,58 Parkside Hill,2117,New South Wales,Australia,12
286,Kiley,Canaan,Male,8/1/1989,33,99,Manufacturing,Affluent Customer,N,11,Yes,747 Thackeray Circle,4551,Queensland,Australia,7
287,Hannie,Wodham,Female,5/6/1985,37,41,Manufacturing,Affluent Customer,N,4,No,5583 Prairie Rose Trail,2765,New South Wales,Australia,8
288,Ebenezer,Seedman,Male,9/8/1985,37,71,Manufacturing,High Net Worth,N,9,No,071 Cardinal Point,3064,Victoria,Australia,7
289,Modestia,Lithgow,Female,4/12/1970,52,43,Health,High Net Worth,N,10,No,7169 North Lane,2023,New South Wales,Australia,9
291,Aime,Burston,Female,10/22/1971,51,63,Entertainment,Mass Customer,N,4,No,8207 Cascade Court,3810,Victoria,Australia,5
292,Gelya,Gerant,Female,11/24/1961,61,42,n/a,Affluent Customer,N,9,Yes,2 Brentwood Place,4151,Queensland,Australia,8
293,Virgilio,Willcocks,Male,12/10/1989,33,80,Manufacturing,Mass Customer,N,20,Yes,00 5th Lane,2830,New South Wales,Australia,2
294,Magnum,Slowan,Male,4/1/1959,63,39,n/a,High Net Worth,N,5,No,807 Beilfuss Crossing,3030,Victoria,Australia,7
295,Lena,Chape,Female,12/26/1964,58,64,n/a,Mass Customer,N,18,Yes,76 Graedel Street,4812,Queensland,Australia,6
296,Marshal,Rathbone,Male,6/19/1972,50,34,Health,High Net Worth,N,17,Yes,29886 Crownhardt Crossing,2141,New South Wales,Australia,8
297,Cecile,MacLise,Female,4/27/1959,63,33,Manufacturing,High Net Worth,N,16,No,1 Drewry Junction,3810,Victoria,Australia,7
298,Maurise,Lenglet,Male,8/15/1956,66,69,Manufacturing,High Net Worth,N,9,No,83 Brickson Park Drive,3029,Victoria,Australia,8
299,Corabelle,Hartnell,Female,9/15/1956,66,80,Financial Services,Mass Customer,N,7,Yes,95 Almo Junction,2173,New South Wales,Australia,9
300,Malachi,Hadcroft,Male,6/22/1956,66,88,Health,Mass Customer,N,9,No,08 Golf View Plaza,3199,Victoria,Australia,9
301,Hildy,Bilbrook,Female,10/10/1980,42,54,Manufacturing,High Net Worth,N,19,No,6170 Buena Vista Way,2320,New South Wales,Australia,7
302,Laurice,Colgrave,Female,3/27/1977,45,32,Health,Mass Customer,N,13,No,0 Orin Place,4506,Queensland,Australia,7
303,Shane,Smetoun,Female,8/15/1974,48,59,Argiculture,Mass Customer,N,14,Yes,20924 Banding Crossing,2516,New South Wales,Australia,9
304,Paddy,Mumbray,Male,3/27/1969,53,36,Manufacturing,Mass Customer,N,15,Yes,91193 Petterle Road,2035,New South Wales,Australia,11
305,Cris,Chellam,Female,3/17/1974,48,1,Financial Services,Mass Customer,N,11,No,01459 Fremont Place,2747,New South Wales,Australia,4
306,Ruy,Adanet,Male,8/2/1973,49,19,Health,High Net Worth,N,18,No,58 Spenser Circle,3030,Victoria,Australia,3
307,Ruben,Handlin,Male,8/18/1984,38,55,Health,Affluent Customer,N,12,Yes,93 Lawn Park,3152,Victoria,Australia,9
308,Iver,Dobsons,Male,3/9/1983,39,2,IT,High Net Worth,N,4,No,5982 Mosinee Avenue,3340,Victoria,Australia,5
309,Maurizia,Ligerton,Female,10/2/1974,48,53,Health,Mass Customer,N,21,Yes,37006 Hoard Circle,3182,Victoria,Australia,7
310,Myranda,Clowser,Female,2/13/1985,37,0,Financial Services,Mass Customer,N,18,Yes,06 Corry Pass,2450,New South Wales,Australia,9
311,Jaimie,Halms,Female,8/16/1957,65,86,Health,High Net Worth,N,12,No,099 Nova Plaza,2227,New South Wales,Australia,10
312,Garek,Prattin,Male,3/17/1958,64,44,Financial Services,Affluent Customer,N,6,Yes,252 Mockingbird Plaza,2216,New South Wales,Australia,10
313,Theo,McKune,Male,12/22/1987,35,70,Manufacturing,Mass Customer,N,13,Yes,990 Kensington Park,3796,Victoria,Australia,8
314,Catie,Advani,Female,8/25/1962,60,27,Retail,High Net Worth,N,5,Yes,706 Anniversary Alley,3064,Victoria,Australia,3
315,Lisa,Odlin,Female,4/16/1958,64,67,Manufacturing,Affluent Customer,N,12,No,52 Corben Place,3197,Victoria,Australia,10
316,Genni,Larway,Female,6/1/1976,46,72,Manufacturing,Mass Customer,N,10,Yes,4270 Loeprich Lane,3064,Victoria,Australia,7
317,Elicia,Dahler,Female,2/10/1974,48,26,Entertainment,Mass Customer,N,14,Yes,2 Clyde Gallagher Drive,2232,New South Wales,Australia,10
318,Libbie,Castelin,Female,5/19/1969,53,21,Retail,Affluent Customer,N,18,Yes,671 American Ash Way,2365,New South Wales,Australia,2
319,Madelle,Matteris,Female,10/11/1971,51,32,Retail,Mass Customer,N,14,Yes,93 American Ash Avenue,2747,New South Wales,Australia,8
320,Aldous,Cubin,Male,2/9/1997,25,19,Health,Mass Customer,N,4,No,1108 Nevada Junction,4701,Queensland,Australia,2
321,Christean,Finnes,Female,9/15/1973,49,58,n/a,Mass Customer,N,18,No,41 Spaight Road,4503,Queensland,Australia,5
322,De,Denington,Female,3/10/1977,45,19,Financial Services,Mass Customer,N,11,Yes,5 Schurz Place,4350,Queensland,Australia,6
323,Celka,Goodrich,Female,6/4/1973,49,54,Health,Mass Customer,N,7,Yes,82 8th Alley,4210,Queensland,Australia,9
324,Franz,Lyptrit,Male,8/5/1986,36,97,IT,Mass Customer,N,15,Yes,84 Lawn Way,2223,New South Wales,Australia,9
325,Anthia,Ghilardini,Female,9/26/1971,51,98,Financial Services,Affluent Customer,N,17,Yes,0 Coolidge Avenue,4122,Queensland,Australia,8
326,Guenna,Spensly,Female,2/16/1980,42,74,Financial Services,Mass Customer,N,6,No,0 Graceland Plaza,2515,New South Wales,Australia,10
327,Cris,Richfield,Female,7/24/1968,54,10,Health,Mass Customer,N,12,No,8717 Mandrake Place,4214,Queensland,Australia,8
328,Bernice,Kings,Female,4/11/1991,31,87,Manufacturing,Mass Customer,N,12,No,2 Thierer Lane,3437,Victoria,Australia,8
329,Garvy,Berthel,Male,11/20/1984,38,25,Entertainment,High Net Worth,N,12,Yes,19507 Red Cloud Park,3338,Victoria,Australia,4
330,Port,Pancost,Male,6/3/1959,63,78,Manufacturing,High Net Worth,N,7,Yes,3 Golf Course Avenue,2203,New South Wales,Australia,9
331,Ford,Groucock,Male,9/23/1998,24,87,Health,Mass Customer,N,3,Yes,042 Bunker Hill Avenue,2088,New South Wales,Australia,8
332,Liza,Trouel,Female,8/19/1978,44,23,Health,High Net Worth,N,14,No,45793 Nancy Plaza,4226,Queensland,Australia,8
333,Debbi,Doohey,Female,6/20/1965,57,25,Financial Services,Affluent Customer,N,8,Yes,314 Northland Plaza,4213,Queensland,Australia,5
334,Fredi,Iannuzzelli,Female,5/20/1999,23,71,Financial Services,Affluent Customer,N,3,Yes,3093 Mockingbird Place,3356,Victoria,Australia,2
335,Debee,Martynov,Female,4/19/1983,39,20,n/a,Affluent Customer,N,8,No,82 Mcbride Trail,3223,Victoria,Australia,6
336,Georgiana,Wallington,Female,1/6/1980,42,91,Manufacturing,High Net Worth,N,3,No,24044 Bonner Hill,3032,Victoria,Australia,8
337,Shaylah,Urquhart,Female,10/8/1979,43,67,Argiculture,High Net Worth,N,12,Yes,1 Rowland Circle,3105,Victoria,Australia,10
338,Hilliary,Littrell,Female,3/14/1958,64,33,Health,Mass Customer,N,19,No,7 Arapahoe Pass,3101,Victoria,Australia,12
339,Nanny,Casero,Female,1/11/1980,42,56,Health,Mass Customer,N,12,No,7905 Spaight Alley,2763,New South Wales,Australia,8
340,Joshuah,Purvey,Male,7/31/1973,49,39,Argiculture,Mass Customer,N,17,Yes,8 Grayhawk Circle,2089,New South Wales,Australia,10
341,Jeremiah,Wasling,Male,8/25/1976,46,10,Financial Services,Mass Customer,N,5,No,3 Lyons Road,2759,New South Wales,Australia,8
342,Winslow,Hammant,Male,5/19/1987,35,40,Health,High Net Worth,N,2,No,72419 Eagan Road,2040,New South Wales,Australia,10
343,Nicole,Johananoff,Female,8/14/1957,65,76,Property,Affluent Customer,N,13,No,6860 Green Ridge Avenue,2126,New South Wales,Australia,11
344,Carlene,Eyckelbeck,Female,7/18/1973,49,91,n/a,High Net Worth,N,4,Yes,85 Straubel Park,2147,New South Wales,Australia,9
345,Tish,Oleksiak,Female,2/3/1989,33,74,Health,High Net Worth,N,17,Yes,08 Ronald Regan Plaza,2251,New South Wales,Australia,9
346,Timmie,Eisikowitz,Male,3/15/1981,41,68,Financial Services,Mass Customer,N,3,No,44621 Linden Drive,2155,New South Wales,Australia,10
347,Berkly,Grishinov,Male,6/6/1965,57,50,Financial Services,Mass Customer,N,9,No,3 Moulton Lane,2153,New South Wales,Australia,9
348,Gan,Devoy,Male,11/1/1980,42,20,Retail,Mass Customer,N,9,Yes,7633 Mayer Plaza,2768,New South Wales,Australia,10
349,Vinnie,Usherwood,Female,4/15/1981,41,35,Manufacturing,High Net Worth,N,4,No,98 Westerfield Trail,3127,Victoria,Australia,11
350,Carmela,Jesper,Female,12/9/1977,45,47,Health,Mass Customer,N,9,Yes,1826 Hazelcrest Park,3087,Victoria,Australia,9
351,Dev,Hafner,Male,5/12/1999,23,69,Health,Mass Customer,N,2,Yes,98 Sutteridge Point,3131,Victoria,Australia,10
352,Orrin,Finding,Male,7/8/1979,43,12,Retail,Mass Customer,N,4,No,6 Sunbrook Center,4350,Queensland,Australia,6
353,Antonia,Cardis,Female,10/9/1980,42,9,n/a,Mass Customer,N,3,No,143 Elka Circle,3134,Victoria,Australia,9
354,Mavra,Donavan,Female,11/26/1980,42,87,Property,Mass Customer,N,9,No,0293 Porter Crossing,2830,New South Wales,Australia,5
355,Stacy,Gullane,Female,6/1/1979,43,97,Retail,Mass Customer,N,3,Yes,7447 Nevada Park,2193,New South Wales,Australia,8
356,Nichole,,Female,3/30/1975,47,10,Entertainment,High Net Worth,N,5,No,7 Park Meadow Drive,4055,Queensland,Australia,3
357,Betta,Shrimpton,Female,1/25/1969,53,21,n/a,Affluent Customer,N,18,No,780 Carberry Place,3199,Victoria,Australia,9
358,Kippie,Crimpe,Female,12/27/1985,37,54,n/a,Mass Customer,N,18,No,5337 Dennis Pass,2170,New South Wales,Australia,9
359,Dulcine,Gauson,Female,11/28/1958,64,2,Manufacturing,Affluent Customer,N,6,Yes,7 Debs Point,2322,New South Wales,Australia,4
360,Atalanta,Starbucke,Female,4/2/1956,66,64,Property,Mass Customer,N,19,Yes,708 Russell Parkway,2530,New South Wales,Australia,7
361,Stephana,Minero,Female,3/27/1999,23,59,Health,Mass Customer,N,2,Yes,66286 Homewood Alley,2075,New South Wales,Australia,11
362,Jamima,Pirolini,Female,11/17/1974,48,47,Financial Services,High Net Worth,N,18,Yes,8728 Express Way,2340,New South Wales,Australia,7
363,Sabrina,Caddy,Female,3/4/1988,34,82,Retail,Mass Customer,N,7,Yes,93583 Moland Way,2066,New South Wales,Australia,12
364,Leontyne,Simpkiss,Female,9/30/1976,46,96,Financial Services,Affluent Customer,N,11,No,18264 Maryland Way,4217,Queensland,Australia,9
365,Romona,Capitano,Female,6/27/1976,46,98,Property,High Net Worth,N,15,No,411 Homewood Lane,4020,Queensland,Australia,5
366,Constance,Ucchino,Female,1/8/1954,68,7,Entertainment,High Net Worth,N,19,No,8 Mariners Cove Drive,2096,New South Wales,Australia,10
367,Katrinka,Sturrock,Female,2/17/1985,37,93,Manufacturing,Mass Customer,N,12,Yes,279 Jenna Circle,2179,New South Wales,Australia,12
368,Lacee,Roan,Female,11/26/1986,36,32,Financial Services,High Net Worth,N,6,No,382 Maywood Parkway,4127,Queensland,Australia,6
